occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
"IPB-2004DR-RN016-CMDL1-FN014","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-CMDL1-FN036","Isotomidae","Isotomidae","7214","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Entognatha","Collembola","Isotomidae",,
"IPB-2004DR-RN016-CMDL2-FN010","Elmidae","Elmidae","7826","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae",,
"IPB-2004DR-RN016-CMDL2-FN012","Lampyridae","Lampyridae","4737","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae",,
"IPB-2004DR-RN016-CMDL2-FN014","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-CMDL2-FN018","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-CMDL3-FN008","Lampyridae","Lampyridae","4737","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae",,
"IPB-2004DR-RN016-CMDL3-FN011","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-CMDL3-FN012","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-GDG-FN002","Lampyridae","Lampyridae","4737","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae",,
"IPB-2004DR-RN016-GDG-FN003","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-GDG-FN022","Tubificidae","Tubificidae","6962","EXACT","97","ACCEPTED","FAMILY","Animalia","Annelida","Clitellata","Haplotaxida","Tubificidae",,
"IPB-2004DR-RN016-GDG-FN023","Megadrili","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-GDG-FN024","Piscicolidae","Piscicolidae","3576","EXACT","97","ACCEPTED","FAMILY","Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae",,
"IPB-2004DR-RN016-GDG-FN027","Thiara","Thiara Röding, 1798","2300931","EXACT","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda",,"Thiaridae","Thiara",
"IPB-2004DR-RN016-GMAS-FN011","Lampyridae","Lampyridae","4737","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae",,
"IPB-2004DR-RN016-GMAS-FN012","Coleoptera","Coleoptera","1470","EXACT","95","ACCEPTED","ORDER","Animalia","Arthropoda","Insecta","Coleoptera",,,
"IPB-2004DR-RN016-GMAS-FN014","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-GMAS-FN018","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-GMAS-FN023","Orthocladiinae","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-GMAS-FN035","Athericidae","Athericidae","7278","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Athericidae",,
"IPB-2004DR-RN016-GMAS-FN051","Chloroperlidae","Chloroperlidae","9387","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Plecoptera","Chloroperlidae",,
"IPB-2004DR-RN016-GMAS-FN052","Coenagrionidae","Coenagrionidae","8577","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae",,
"IPB-2004DR-RN016-GMAS-FN054","Isotomidae","Isotomidae","7214","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Entognatha","Collembola","Isotomidae",,
"IPB-2004DR-RN016-KTL-FN002","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-KTL-FN007","Orthocladiinae","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-KTL-FN012","Athericidae","Athericidae","7278","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Athericidae",,
"IPB-2004DR-RN016-KTL-FN025","Piscicolidae","Piscicolidae","3576","EXACT","97","ACCEPTED","FAMILY","Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae",,
"IPB-2004DR-RN016-LUMLG-FN006","Orthocladiinae","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-LUMLG-FN025","Tubificidae","Tubificidae","6962","EXACT","97","ACCEPTED","FAMILY","Animalia","Annelida","Clitellata","Haplotaxida","Tubificidae",,
"IPB-2004DR-RN016-LUMLG-FN026","Piscicolidae","Piscicolidae","3576","EXACT","97","ACCEPTED","FAMILY","Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae",,
"IPB-2004DR-RN016-LUMLG-FN028","Lymnaea rubiginosa","Lymnaea rubiginosa Michelin, 1831","8126310","EXACT","99","SYNONYM","SPECIES","Animalia","Mollusca","Gastropoda",,"Lymnaeidae","Radix","Radix rubiginosa"
"IPB-2004DR-RN016-MDM-FN004","Lampyridae","Lampyridae","4737","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae",,
"IPB-2004DR-RN016-MDM-FN007","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-MDM-FN008","Trichoptera","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-MDM-FN020","Dryophthoridae","Dryophthoridae","8494","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Dryophthoridae",,
"IPB-2004DR-RN016-SKBR1-FN010","Lampyridae","Lampyridae","4737","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae",,
"IPB-2004DR-RN016-SKBR1-FN012","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-SKBR1-FN015","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-SKBR1-FN016","Trichoptera","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-SKBR1-FN028","Athericidae","Athericidae","7278","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Athericidae",,
"IPB-2004DR-RN016-SKBR1-FN030","Blephariceridae","Blephariceridae","7283","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Blephariceridae",,
"IPB-2004DR-RN016-SKBR2-FN008","Lampyridae","Lampyridae","4737","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Lampyridae",,
"IPB-2004DR-RN016-SKBR2-FN010","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-SKBR2-FN014","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-SKBR2-FN024","Athericidae","Athericidae","7278","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Athericidae",,
"IPB-2004DR-RN016-SKBR2-FN026","Blephariceridae","Blephariceridae","7283","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Blephariceridae",,
"IPB-2004DR-RN016-SKBR3-FN007","Hydropsychearna","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004DR-RN016-SKBR3-FN010","Lepidostoma","Lepidostoma Rambur, 1842","1443129","EXACT","96","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma",
"IPB-2004DR-RN016-SKBR3-FN011","Trichoptera","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004SR-RN014-ZN1-FN003","Melanoides","Melanoides Olivier, 1804","2300936","EXACT","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda",,"Thiaridae","Melanoides",
"IPB-2004SR-RN014-ZN2-FN002","Melanoides","Melanoides Olivier, 1804","2300936","EXACT","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda",,"Thiaridae","Melanoides",
"IPB-2004SR-RN014-ZN2-FN005","Tubifex","Tubifex Lamarck, 1816","8133924","EXACT","95","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Maldanidae","Tubifex",
"IPB-2004SR-RN014-ZN3-FN001","Melanoides","Melanoides Olivier, 1804","2300936","EXACT","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda",,"Thiaridae","Melanoides",
"IPB-2004SR-RN014-ZN3-FN002","Tubifex","Tubifex Lamarck, 1816","8133924","EXACT","95","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Maldanidae","Tubifex",
"IPB-2004SR-RN014-ZN4-FN003","Melanoides","Melanoides Olivier, 1804","2300936","EXACT","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda",,"Thiaridae","Melanoides",
"IPB-2004SR-RN014-ZN4-FN006","Tubifex","Tubifex Lamarck, 1816","8133924","EXACT","95","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Maldanidae","Tubifex",
"IPB-2004SR-RN014-ZN4-FN007","Naididium","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2004SR-RN014-ZN5-FN001","Melanoides","Melanoides Olivier, 1804","2300936","EXACT","95","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda",,"Thiaridae","Melanoides",
"IPB-2005MP-RN017-ST1-FN001","Troglochaetus beranecki","Troglochaetus beranecki Delachaux, 1921","2318376","EXACT","100","ACCEPTED","SPECIES","Animalia","Annelida","Polychaeta",,"Nerillidae","Troglochaetus","Troglochaetus beranecki"
"IPB-2005MP-RN017-ST1-FN002","Aeolosoma","Aeolosoma Ehrenberg, 1828","4289009","EXACT","96","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Aeolosomatidae","Aeolosoma",
"IPB-2005MP-RN017-ST1-FN004","Tubifex","Tubifex Lamarck, 1816","8133924","EXACT","95","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Maldanidae","Tubifex",
"IPB-2005MP-RN017-ST1-FN006","Gnathobdellida","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2005MP-RN017-ST2-FN001","Troglochaetus beranecki","Troglochaetus beranecki Delachaux, 1921","2318376","EXACT","100","ACCEPTED","SPECIES","Animalia","Annelida","Polychaeta",,"Nerillidae","Troglochaetus","Troglochaetus beranecki"
"IPB-2005MP-RN017-ST2-FN002","Aeolosoma","Aeolosoma Ehrenberg, 1828","4289009","EXACT","96","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Aeolosomatidae","Aeolosoma",
"IPB-2005MP-RN017-ST2-FN005","Tubifex","Tubifex Lamarck, 1816","8133924","EXACT","95","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Maldanidae","Tubifex",
"IPB-2005MP-RN017-ST2-FN006","Gnathobdellida","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"IPB-2005MP-RN017-ST3-FN001","Troglochaetus beranecki","Troglochaetus beranecki Delachaux, 1921","2318376","EXACT","100","ACCEPTED","SPECIES","Animalia","Annelida","Polychaeta",,"Nerillidae","Troglochaetus","Troglochaetus beranecki"
"IPB-2005MP-RN017-ST3-FN002","Aeolosoma","Aeolosoma Ehrenberg, 1828","4289009","EXACT","96","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Aeolosomatidae","Aeolosoma",
"IPB-2005MP-RN017-ST3-FN003","Tubifex","Tubifex Lamarck, 1816","8133924","EXACT","95","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Maldanidae","Tubifex",
"IPB-2005MP-RN017-ST3-FN015","Dugesia","Dugesia Girard, 1851","2502872","EXACT","95","ACCEPTED","GENUS","Animalia","Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Dugesia",
"IPB-2005MP-RN017-ST4-FN001","Troglochaetus beranecki","Troglochaetus beranecki Delachaux, 1921","2318376","EXACT","100","ACCEPTED","SPECIES","Animalia","Annelida","Polychaeta",,"Nerillidae","Troglochaetus","Troglochaetus beranecki"
"IPB-2005MP-RN017-ST4-FN002","Aeolosoma","Aeolosoma Ehrenberg, 1828","4289009","EXACT","96","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Aeolosomatidae","Aeolosoma",
"IPB-2005MP-RN017-ST4-FN003","Tubifex","Tubifex Lamarck, 1816","8133924","EXACT","95","ACCEPTED","GENUS","Animalia","Annelida","Polychaeta",,"Maldanidae","Tubifex",
"IPB-2005MP-RN017-ST4-FN005","Branchiobdellida","Branchiobdellida","471","EXACT","96","ACCEPTED","ORDER","Animalia","Annelida","Clitellata","Branchiobdellida",,,
